,CreateDate,url,NewsTitle,NewsNotes
214,2018-08-04T11:58:26,/news/100006478.html,为衰败乡村带来230万游客，越后妻有艺术节能复制到中国吗,越后妻有大地艺术节与画廊、拍卖行和藏家所构成的当代艺术市场距离遥远，反而与乡土文化复兴、社会闲置资产再利用、解决“城市病”等后现代社会问题息息相关。
215,2018-08-04T11:02:13,/news/100006474.html,借力广佛同城，佛山高新区打造广佛副中心,佛山高新区作为广佛同城版图上的重要板块之一，将打造高品质产城人融合的广佛副中心。
216,2018-08-04T10:14:14,/news/100006467.html,中国对美再次加征关税予以反制 碧桂园频发在建项目坍塌丨一周热点回顾,经国务院批准，国务院关税税则委员会决定对原产于美国的5207个税目约600亿美元商品，加征25%、20%、10%、5%不等的关税。
217,2018-08-04T01:38:12,/news/100006431.html,美国7月非农就业人数不及预期，美元受拖累,美国7月非农就业不及预期对美元造成了一定拖累，不过整体来看，市场反映较为平淡，多数非美货币对美元在数据后波幅都相对有限。失业率有所下降，表明劳动力市场状况趋紧。
218,2018-08-04T00:10:50,/news/100006427.html,美公布出口管制清单 我国商务部：督促美国放宽对华出口管制,一位接近中美谈判的人士对第一财经记者独家回应称，现在已经不是贸易争端了，贸易争端只是美国的一个借口，其目的是遏制中国强大。
219,2018-08-04T00:00:40,/news/100006425.html,引入第三方担保的P2P平台绝对安全吗？,有担保公司助阵也不意味着平台一定安全。
220,2018-08-03T22:33:17,/news/100006411.html,中美贸易争端边打边谈，中国拟对美600亿美元产品加征关税,王毅在新加坡会见美国国务卿蓬佩奥之后，接受媒体采访时说，中美在大方向上是达成了一致的。
221,2018-08-03T22:31:11,/news/100006410.html,景德镇农商行不良率逼近6%，今年已有9家农商行被下调评级,2018年以来，至少9家农商银行评级遭到下调，仅仅7月份以来，评级下调的农商行就有5家，另有2家农商行评级被调为负面展望。
222,2018-08-03T22:05:42,/news/100006405.html,上海发布P2P退出指引，退出期间董监高不可失联,网贷机构在退出期间应确保维持基本的正常运作，平台实际控制人、董事、监事、高级管理人员、退出工作小组人员不可失联。
223,2018-08-03T21:54:59,/news/100006399.html,P2P乱象：“百变”极路由,一台可以“免费拿”的路由器，怎样演变成了一场精心设计的P2P平台圈钱“陷阱”。
224,2018-08-03T21:41:51,/news/100006391.html,商务部新闻发言人就美国商务部将部分中国实体列入出口管制“实体清单”发表谈话,中方反对美动辄对中方实体实施单边制裁的立场从未改变。
225,2018-08-03T21:15:16,/news/100006364.html,商务部：关于对原产于美国的部分商品加征关税的公告（附清单）,美方的措施肆意违反世界贸易组织相关规则和国际义务，进一步侵犯中方根据世界贸易组织规则享有的合法权益，严重威胁中方经济利益和安全。
226,2018-08-03T21:14:45,/news/100006362.html,人民币贬值逼近整数关口，央行启动预防措施！并称将根据需要进行逆周期调节,央行表示，将根据形势发展需要采取有效措施进行逆周期调节，维护外汇市场平稳运行。
227,2018-08-03T21:09:11,/news/100006358.html,国家知识产权局：深化电子商务领域知识产权保护专项整治工作,要求加大重点区域整治力度，加大重点案件打击和曝光力度，加大线下源头追溯和打击力度，强化工作责任落实。
228,2018-08-03T21:08:06,/news/100006357.html,央行：对远期售汇征收准备金不属于资本管制,央行发言人称，对远期售汇征收风险准备金并未对企业参与外汇远期、期权、掉期交易设置规模限制，也没有逐笔审批要求，更没有禁止企业开展这类交易，显然不属于资本管制，也并非行政性措施，而是宏观审慎政策框架的一部分。
229,2018-08-03T21:08:43,/news/100006355.html,上海电气终止收购江苏中能51%股权,这项肇始于6月上旬的收购事项就此告一段落。
230,2018-08-03T20:34:40,/news/100006340.html,非洲猪瘟疫情得到有效控制，业内预期对生猪市场影响可能有限,林国发称，这次疫情出现后，农业部门反应迅速，及时采取措施，对出现疫情的猪场生猪进行扑杀和消毒，并限制本地区的生猪调出，有效隔离传染源，防止疫情进一步扩张的做法值得肯定。
231,2018-08-03T20:09:27,/news/100006327.html,商务部新闻发言人就中方拟对部分自美进口产品采取反制措施发表谈话,中方再次强调，由于美方不顾双方企业和消费者利益，一再升级事态，中方不得不采取必要的反制措施，以捍卫国家尊严和人民利益，捍卫自由贸易和多边体制，捍卫世界各国共同利益。
232,2018-08-03T20:06:08,/news/100006323.html,*ST华泽遭顶格处罚后又被移送公安，保荐机构国信证券被罚没2880万,证监会已将华泽钴镍及相关人员涉嫌证券犯罪案件移送公安机关依法追究刑事责任。同时，证监会已对保荐机构国信证券及其从业人员依法作出行政处罚，合计罚没2880万元。
233,2018-08-03T20:05:28,/news/100006321.html,医疗卫生行业监管重点进一步扩大，从公立机构转向全行业,在目前社会监督相对较弱的情况下，政府监督尤为重要。
234,2018-08-03T20:03:55,/news/100006320.html,国务院关税税则委员会发布公告决定对原产于美国的部分进口商品（第二批）加征关税,国务院关税税则委员会决定对原产于美国的5207个税目约600亿美元商品，加征25%、20%、10%、5%不等的关税。如果美方一意孤行，将其加征关税措施付诸实施，中方将即行实施上述加征关税措施。
235,2018-08-03T19:25:14,/news/100006301.html,电竞国家队呼之欲出：行业规则不明、人才缺乏成是痛点,电竞虽然可以看作是一项竞技体育，但与传统体育项目来类比，还有很多先天性缺失的地方，亟待建立健康的电竞文化。
236,2018-08-03T19:15:25,/news/100006297.html,央行：8月6日起将远期售汇业务外汇风险准备金率从0调整为20%,下一步，人民银行将继续加强外汇市场监测，根据形势发展需要采取有效措施进行逆周期调节，维护外汇市场平稳运行，保持人民币汇率在合理均衡水平上的基本稳定。
237,2018-08-03T19:11:56,/news/100006295.html,乐视网：15乐视01余额到期不能按时兑付 构成违约,公司表示，本次债券未能如期兑付剩余债券本息，将可能导致公司承担相应责任的风险。
238,2018-08-03T18:42:02,/news/100006275.html,王毅：中美在大方向上达成一致 通过谈判解决问题,王毅说，在大方向上我们是达成了一致的。我们就当前的形势交换了意见。中方阐述了我们的明确立场。我们愿意在平等和相互尊重的前提之下，同美方通过谈判来解决彼此关心的问题。
239,2018-08-03T18:39:13,/news/100006271.html,深交所：持续完善上市公司停复牌制度，引导上市公司审慎申请停牌,下一步，将严格停牌申请程序，从源头入手，切实防止“随意停”；有效遏制“任意停”；缩短停牌期限；要求上市公司做好内幕信息管理工作。
240,2018-08-03T18:35:49,/news/100006269.html,干货！8月3日晚间重要公告速读,"8月3日晚间，沪深两市多家上市公司发布公告，以下是重要公告摘要，供投资者参考。
"
241,2018-08-03T18:26:53,/news/100006263.html,低价+差异化竞争，国内厂商突围工业机器人市场,工业机器人销量正面临增速下滑。
242,2018-08-03T18:16:49,/news/100006260.html,国务院取消外商投资道路运输业立项审批，外资将享国民待遇,"推进高水平对外开放，完善外商再投资鼓励政策，加快已签约外资项目落地。

"
243,2018-08-03T17:53:16,/news/100006251.html,中央政治局会议释放的金融信号：创新机制更好服务实体经济,金融系统要把握好货币总闸门，在信贷考核和内部激励上多下功夫，要“把好钢用在刀刃上”，增强金融机构服务实体经济的内生动力，把资金投放到实体经济一线去。
244,2018-08-03T17:46:42,/news/100006247.html,华泰证券非公开发行A股 阿里、苏宁等参与认购,阿里巴巴、苏宁易购、安信证券等6家发行对象参与认购，认购总金额超过142亿元。其中阿里出资约35亿元，苏宁易购出资约34亿元。
245,2018-08-03T17:45:46,/news/100006246.html,加强货币传导，金融委二次会议传递了什么信号？,业内人士表示，政策基调进一步明确了，稳金融，稳增长，需要积极稳妥和更加精准的应对易发多发的金融风险，“稳货币、宽信用、宽财政基调确定了，对标之前政治局会议提出的‘六个稳’”。
246,2018-08-03T17:17:08,/news/100006229.html,国办部署医疗卫生行业综合监管工作：加强三方面政策措施,建立严格规范的医疗卫生行业综合监管制度，是全面建立中国特色基本医疗卫生制度、推进医疗卫生治理体系和治理能力现代化的重要内容。
247,2018-08-03T17:15:17,/news/100006225.html,深交所对长生生物董事、高级管理人员高俊芳、张晶等人进行处分,8月3日，深交所发布公告称，高俊芳、张晶等人存在违规行为，深交所拟给予公开谴责的处分。 
248,2018-08-03T17:09:39,/news/100006220.html,证监会阎庆民：做好行政处罚工作要处理好五个关系,用行政处罚划定行业道德底线，提升行业道德水平，花大力气养成市场参与者守法合规意识，形成守法诚信的道德风尚和职业操守。要切实发挥行政处罚防范市场主体、从业人员等利益相关者道德风险的警示、教育、惩戒作用。
249,2018-08-03T17:06:22,/news/100006219.html,机构今日买入这2股，卖出启明星辰9930万元,当天机构净买入前二的股票分别是仁和药业、南宁糖业，净买入金额分别为1481万元、1292万元。
250,2018-08-03T16:51:02,/news/100006212.html,农业农村部发布非洲猪瘟Ⅱ级疫情预警,农业农村部指出，非洲猪瘟不是人畜共患病，病毒不会感染人。
251,2018-08-03T16:50:18,/news/100006211.html,复盘终端“七年成长史”，余承东称三五年内拿下全球三成市场,苹果是全球能把一款机器买到1亿台的厂商，销售收入和利润都是第一，华为目前在做“换心脏手术”，就是希望能够从芯片、生态等多个方面超越对手。
252,2018-08-03T16:27:04,/news/100006191.html,证监会就公募基金信披办法征求意见 遵循三原则,证监会批准中国金融期货交易所开展两年期国债期货交易，合约正式挂牌时间是2018年8月17日。
253,2018-08-03T16:21:41,/news/100006183.html,华润啤酒CEO侯孝海：合作意在加速高端化，行业发展转向大决战,目前国内啤酒行业正从原来的跑马圈地转向企业间的竞速跑，高端化将成为取胜的关键，而华润啤酒和喜力的合作，也正是瞄准了这一点。
254,2018-08-03T15:58:29,/news/100006164.html,上海、北京两地网信办联合约谈“好奇心日报” 责令其全平台暂停更新深入整改,上海市互联网信息办公室和北京市互联网信息办公室联合约谈了“好奇心日报”负责人，责令其停止违法违规行为，立即开展全面深入整改。
255,2018-08-03T15:32:38,/news/100006146.html,深圳警方深夜通报21起P2P爆雷案，钱富宝、趣钱在列,深圳警方通报了21起P2P爆雷案，涉及钱富宝、投之家、普银、趣钱、吆鸡理财、零钱罐、i财富等。
256,2018-08-03T15:31:34,/news/100006145.html,“首富”王麒诚内幕交易被罚40万，今日公开致歉投资者,详情参见第一财经8月1日刊发的《独家|80后“完美首富”王麒诚B面：身家百亿仍搞千万内幕交易》
257,2018-08-03T15:29:06,/news/100006140.html,美元高位盘整，人民币短期破“7”概率小,8月3日，在岸、离岸人民币接连下跌，在岸人民币兑美元一度突破6.88，离岸人民币兑美元波动更加明显，最低至6.8990，双双续刷去年5月以来新低。
258,2018-08-03T15:23:58,/news/100006138.html,广发解读金融委第二次会议：进一步确认货币和财政政策的积极调整,广发宏观对金融委召开第二次会议作出解读：会议指向的工作重点是精准应对外部不确定性；打通货币政策传导机制，解决实体经济融资难、融资贵的问题。
259,2018-08-03T15:20:48,/news/100006136.html,A股尾盘加速跳水，创业板指本周跌逾7%,周五沪深两市股指继续震荡下行，沪指盘中一度震荡回升，但市场多头发力，反弹未能延续。午后，两市股指加速下跌，沪指收盘跌1%，深成指、中小板指均跌逾2%，并再度刷新阶段低点。
260,2018-08-03T14:38:06,/news/100006119.html,中报眼|汇率变动叠加钢材涨价，长虹华意上半年增收不增利,汇兑收益减少叠加销售费用激增以及原材料价格上涨，以致长虹华虹利润紧缩。
261,2018-08-03T14:33:15,/news/100006117.html,中移动调整收费 台湾漫游费取消,中国移动推出“惠台方案”，将港澳台地区纳入“流量不限量”适用范围，并且大陆手机号码在台湾的通话将不再收取跨境漫游费。
262,2018-08-03T14:13:43,/news/100006105.html,碧桂园频发事故遭受拷问，管理层承认管理有失,碧桂园对工程质量、高周转等热点问题进行了回复。
263,2018-08-03T13:54:26,/news/100006101.html,遭ISIS劫掠的古城帕尔米拉，历史上曾一次次毁灭,一年前，ISIS突然袭占帕尔米拉，破坏了古城中的四柱殿和罗马剧院。事实上，野蛮的ISIS只是炸了半座博物馆而已。
264,2018-08-03T13:51:42,/news/100006100.html,【一周荐书】《经济学的思维方式》，一本火遍全世界的经济学入门书,近年来真正在全世界都很火的经济学入门书，是托马斯•索维尔的《经济学的思维方式》，曾长期霸榜美国亚马逊经济类图书。
265,2018-08-03T13:49:41,/news/100006098.html,“网红经济学家”薛兆丰，一门音频课营收5000万,《薛兆丰的经济学课》在“得到”APP上的订阅量达到27万，经济学家薛兆丰把大众需求、互联网思维和商业化运作结合起来，成为令人瞩目的“网红经济学家”。
266,2018-08-03T10:18:12,/news/100006083.html,华润啤酒与喜力结盟互补，市场格局或生变,一旦完成收购，五强格局或将在未来发生变化，华润啤酒下一步的竞争对手将是百威，而将国内其他竞争对手甩在身后，格局逐渐转成两强争霸。
267,2018-08-03T12:44:20,/news/100006079.html,发改委就《油气管网设施公平开放监管办法》公开征求意见,为提高油气管网设施利用效率，促进油气市场多元竞争，保障油气资源安全稳定供应，发改委组织编制了《油气管网设施公平开放监管办法》，现向社会公开征求意见。
268,2018-08-03T11:58:06,/news/100006071.html,入驻中企数量涨了一半，德国煤钢小城被“一带一路”改变,第一财经记者此前所采访的德国联邦政府官员均表示，“去多回少”的现状很大程度上是相关产品在中国或者欧洲市场份额所决定的。
269,2018-08-03T11:54:56,/news/100006052.html,碧桂园杨国强谈转型，正与华大基因寻求农业方面合作,碧桂园董事局主席杨国强在会上谈到了房地产转型，并透露正在和华大基因寻求农业方面的合作。
270,2018-08-03T11:58:07,/news/100006050.html,上海警方连夜通报44起P2P“爆雷”案件，涉及聚财猫等,8月2日晚间，上海静安、黄浦、浦东、杨浦等10个区警方通过官方微博通报了一批涉及P2P金融类案件情况。
271,2018-08-03T11:32:12,/news/100006046.html,碧桂园总裁莫斌就施工事故鞠躬致歉,碧桂园集团在其广东佛山总部举行全国媒体见面会，就近期外界关注问题进行集中回应。
272,2018-08-03T11:38:46,/news/100006031.html,煤炭股强势领涨，沪指探底回升,今日早盘沪深两市股指双双低开后震荡走弱，创业板指则高开低走。盘中，煤炭股持续走强，石油板块快速上涨，沪指止跌企稳，并率先翻红；医药股、科技股相继探底回升，创业板指1500点失而复得。
273,2018-08-03T10:25:45,/news/100006020.html,苹果的崛起：38年股价翻500倍,市值从0到1000亿美元，苹果花了30年时间，而从9000亿到1万亿美元，苹果只花了9个月时间。
274,2018-08-03T10:57:58,/news/100006015.html,华为上半年手机发货量超9500万台，同比增长30% ,余承东表示，华为的发货量都在增长，也许到明年第四季度华为有望在全球市场份额上达到30%。
275,2018-08-03T10:58:29,/news/100006003.html,玉柴股份：企业微信是制造业提升效率的利器,对于玉柴股份来说，企业微信是提高沟通效率的利器，也是公司数字化转型的平台。
276,2018-08-03T10:36:25,/news/100005996.html,独家丨倒闭首日，邻家便利店留下了什么？,长期亏损的便利店生意本来就不是一笔好买卖，但邻家的倒闭，却是这次P2P爆雷潮的蝴蝶效应之一。邻家便利店的生命结束了，但很多人的维权之路才刚刚开始。
277,2018-08-03T10:17:07,/news/100005986.html,国务院金融稳定发展委员会召开第二次会议,国务院金融稳定发展委员会召开第二次会议，分析当前经济金融形势，重点研究进一步疏通货币政策传导机制、增强服务实体经济能力的问题。会议由国务院副总理、国务院金融稳定发展委员会主任刘鹤主持。
278,2018-08-03T08:44:00,/news/100005956.html,美科技股狂欢，苹果靠什么冲破万亿市值？,本周苹果发布了史上最佳财报，带动了整体科技股情绪，8月2日盘中苹果市值更是一举突破万亿美元，为现阶段全球首家。
279,2018-08-03T08:47:36,/news/100005941.html,上半年光伏建设运行平稳，成本优势企业占比提升,"在新的行业环境下，光伏高成本企业逐渐退出，市场份额陆续向优势企业集中
"
280,2018-08-03T08:46:35,/news/100005940.html,网购有力支撑家电消费，板块具备较好配置机会,"受汇兑及原材料成本影响较大的小家电公司及外销占比较高公司盈利能力有望回升
"
281,2018-08-03T08:45:12,/news/100005938.html,体育产业成经济发展新风口，催生场馆智能化趋势,"世界杯等国际大型体育赛事极佳的观赛体验，有望催生国内体育场馆智能化趋势
"
282,2018-08-03T08:40:52,/news/100005937.html,华润啤酒与喜力达成战略合作，拟向其出售40%股份,华润啤酒8月3日发布公告，公司拟向喜力出售40%股份，对价243.5亿港元。
283,2018-08-03T07:17:10,/news/100005910.html,市场信心难恢复，A股短期或跌势未尽,分析人士指出，由于超卖及技术指标底背离，短线大盘有望报复性反弹，但市场信心恢复较难，短期弱势形态难改观。但只要地产调控见实效，改革有突破，市场信心就会恢复，A股中期不悲观。
284,2018-08-03T01:25:32,/news/100005902.html,卡尼：已对各种脱欧结果做好了准备,在英国央行宣布加息25个基点后，英国央行行长卡尼在讲话中对无序退欧的担忧令英镑转涨为跌，不但回吐了利率决议后所有涨幅，还大跌近100点，逼近1.3020关口。
285,2018-08-02T23:22:14,/news/100005893.html,苹果将成全球首家万亿美元市值公司,全球市场即将见证首支市值万亿的股票诞生。在美股周四开盘后，苹果公司股价一路高歌猛进，如果触及207美元，就将成为收支晋级万亿美元市值俱乐部的公司了。
286,2018-08-02T21:18:39,/news/100005885.html,政治局会议要求稳外贸稳外资，中国加速开放外资投资,不论从何种角度，营造更为开放的投资环境，是各方已经达成共识的应对措施。
287,2018-08-02T22:18:09,/news/100005873.html,苹果股价盘中再创新高 市值逼近万亿美元,美股苹果股价再创新高，市值逼近万亿美元，截至发稿，该股涨幅逾1%。
288,2018-08-02T17:31:03,/news/100005865.html,中报眼|衡水老白干半年业绩翻三番，白酒毛利下滑2个百分点,根据第一财经统计，在主营收入中占据“大头”的白酒成本上升，毛利率从去年的59.96%下降至57.99%，下滑近2个百分点。
289,2018-08-02T17:56:51,/news/100005864.html,社论：以消费升级促消费总量平稳增长,扩大开放是我们的国策，这当然包括服务等消费领域。如果我们对自己的消费产品不能迅速实现升级，那我们就很难抵挡其带来的冲击。
290,2018-08-02T19:03:57,/news/100005862.html,西安强势崛起 成渝西有望成为中国经济第四极,以前提“西三角”，条件还不成熟，但是随着高铁的开通，秦岭不再是屏障，而是中央公园。没有了阻隔，三个城市可以形成类似长三角、珠三角的中国经济增长第四极。
291,2018-08-02T20:09:55,/news/100005861.html,辽宁上半年吸引民资超千亿，月底将迎中国民企500强峰会,对比2016~2018年上半年经济运行数据，可以发现辽宁省站在了经济回升拐点之上。
292,2018-08-02T18:18:10,/news/100005858.html,刘昆：决不允许以新增隐性债务方式上新项目,刘昆要求加强风险源头管控，硬化预算约束，严格项目审核，管控金融“闸门”，决不允许以新增隐性债务方式上新项目、铺新摊子。坚持谁举债谁负责。
293,2018-08-02T19:24:59,/news/100005850.html,中报眼|印纪传媒中期业绩降9成，实控人股票遭冻结风险大增,印记传媒业绩大降、控股股东面临平仓风险等被认为将显著加剧印纪传媒的债务偿付风险。
294,2018-08-02T18:21:58,/news/100005842.html,上市公司热衷炒股尝苦果，上半年超10家股票投资亏损,公开信息显示，截至8月1日，在已经披露半年报的上市公司中，至少已有10家企业炒股出现了浮亏。亏损金额少则十余万元，多则过亿元。
295,2018-08-02T17:37:52,/news/100005812.html,牵手阿里玩转新零售，星巴克对战互联网咖啡,联手的背后是阿里系布局新零售线下实体消费场景，而星巴克在遇到互联网咖啡冲击时借力电商平台扩大销售渠道，进行商战。
296,2018-08-02T20:59:27,/news/100005811.html,搜索到的机票突然涨价了，是谁在暗箱操作丨姗言两语,明明显示有余票，下单支付时却被告知“舱位已售完”，反复下单均告失败；明明看到的机票价格很便宜，临到付款时票价却涨了。这是为什么呢？
297,2018-08-02T21:15:47,/news/100005803.html,养老社区成大型险企标配 中国太保首期投资100亿切入,养老社区的打造成了大型险企养老产业布局上的标配之一，如今中国太保也加入此阵营，首期计划投资100亿元布局自己的系列养老社区。
298,2018-08-02T20:59:28,/news/100005798.html,专访管涛：人民币有双向波动无恐慌行为，清洁浮动是大势所趋,"当前人民币有贬值压力，无贬值预期。这意味着人们对未来人民币预期出现分化态势。如果堵单边很难赚钱，只要大家不是单边预期，低买高卖的操作，在在汇率双向波动预期分化的情况下，供求能都自我匹配。
"
299,2018-08-02T19:46:47,/news/100005779.html,英国央行十年来第二次加息，“无协议脱欧”阴霾仍笼罩英镑,"8月2日周四晚19:00，英国央行公布利率决议，加息25个基点至0.75%，为今年年年内首次加息，英国货币政策委员会（MPC）以9-0一致投票通过，符合预期。英国央行也认为，经济前景仍然会受到英国脱欧不确定性的影响。

"
300,2018-08-02T15:37:14,/news/100005774.html,中报眼|通策医疗股价与业绩齐飞，托管模式背后藏同业竞争隐忧,通策医疗8月2日最新公布的2018年中报显示，其营业收入6.85亿元，同比增长34.91%；归属于上市公司股东的净利润1.35亿元，同比增长52.68%。
301,2018-08-02T18:12:18,/news/100005754.html,子宫颈癌筛查体外诊断检测技术获WHO认证 可全球推广,care HPV快速筛查技术，有望成为资源贫乏地区子宫颈癌预防计划中可负担的初筛方法。
302,2018-08-02T19:27:40,/news/100005753.html,一财研选｜半导体清洗设备需求持续增长，技术领导企业受益！,"海通证券指出，从市场销售额来看，半导体设备作为产业链上游环节，整体的景气周期与半导体终端市场的周期基本同步，但周期性更强。按照摩尔定律，集成电路的精度和密度会越来越高，这对晶圆制造设备提出了更高的要求，清洗环节的重要性日益凸显。
"
303,2018-08-02T19:00:12,/news/100005741.html,美欲上调2000亿美元中国商品关税至25%，中方：美最终会伤害自身,美方这两天有两个动作，一方面发表声明，要把对中国2000亿美元输美产品的征税税率由10%提高到25%，另一方面四处散风，要和中方恢复谈判。
304,2018-08-02T19:10:52,/news/100005739.html,外汇局：持续深化外汇管理改革 有序实现人民币资本项目可兑换,8月2日上午，国家外汇管理局召开2018年下半年外汇管理工作电视会议。
305,2018-08-02T19:00:22,/news/100005733.html,商务部：千方百计稳外贸稳外资扩消费,钟山强调，要千方百计稳外贸稳外资扩消费、确保完成全年商务工作主要目标任务；确保首届中国国际进口博览会圆满成功；深化自贸试验区改革创新、探索建设自由贸易港；妥善处理中美经贸摩擦等。
306,2018-08-02T18:53:13,/news/100005726.html,深交所：不断完善并严格执行上市公司退市制度,会议强调，深交所要切实担负起退市主体责任，不断完善并严格执行上市公司退市制度，充分发挥退市制度正向引导作用，促进资本市场长期稳定健康发展。
307,2018-08-02T15:26:55,/news/100005723.html,腾讯半年市值蒸发万亿，大盘下行“腾讯系”走向何处,腾讯股价下跌主要有三方面因素，第一是大盘的下跌；第二是新经济公司大量赴港上市造成资金分流；第三，腾讯越来越通过依靠投资企业的上市来拉动业绩增长。
308,2018-08-02T17:29:24,/news/100005721.html,连踩P2P、区块链两大雷，红极一时的极路由如今随时要倒下,"一封自揭伤疤的公开信将曾经智能硬件领域的创业明星项目——极路由推上了舆论的风口浪尖。但现实的情况，极路由并不只是受P2P爆雷殃及这么简单。
"
309,2018-08-02T18:16:24,/news/100005718.html,大盘持续低迷走势，多家机构点评A股处于历史底部,大盘又双叒叕大幅下跌了。
310,2018-08-02T16:21:57,/news/100005714.html,西门子财报显示利润收窄，新战略有望提升盈利能力,这家老牌工业企业将通过新的组织架构让公司的运营更加灵活。
311,2018-08-02T18:40:25,/news/100005713.html,干货！8月2日晚间重要公告速读,"8月2日晚间，沪深两市多家上市公司发布公告，以下是重要公告摘要，供投资者参考。
"
312,2018-08-02T18:23:50,/news/100005703.html,贝米钱包CEO姚坤杰现福布斯“精英榜”，此前已被采取刑事强制措施,第一财经记者在榜单的财务和金融领域中发现，贝米钱包CEO姚坤杰在列，而姚坤杰此前已被采取刑事强制措施。
313,2018-08-02T16:36:00,/news/100005698.html,徐留平改革初见成效，红旗复兴之路还有多远？,面对未来，刚刚度过甲子之年的红旗能否完成徐留平设定的目标？
314,2018-08-02T16:52:47,/news/100005694.html,绿城中国高管调整，宋卫平称看好乡村小镇市场,“我没有离开绿城，我只是去负责绿城的新业务。”曹舟南说。
315,2018-08-02T16:35:57,/news/100005691.html,20亿港元引进投资者，路劲基建为公路业务抛出新计划,"路劲基建有过把基建即公路业务分拆的计划，但很快便宣告失败。如今虽然路径不同，但路劲基建已基本实现当初的融资目标。
"
316,2018-08-02T18:01:39,/news/100005690.html,财政部部长刘昆：充分发挥财政职能作用 坚决支持打好三大攻坚战,财政是国家治理的基础和重要支柱。打好防范化解重大风险、精准脱贫、污染防治三大攻坚战事关国家发展全局，对决胜全面建成小康社会意义重大，财政部门责无旁贷。
317,2018-08-02T13:37:27,/news/100005681.html,国税地税征管体制改革四大看点,三年一变的《国税地税征管体制改革方案》有何深意？机构挂牌后改革怎么走？
318,2018-08-02T17:45:12,/news/100005678.html,外交部奉劝美方：讹诈不起作用回归理性,中方对话的大门是敞开的，但是对话必须建立在相互尊重和平等的基础之上，建立在规则之上，建立在信用之上。美方目前单方面的威胁和施压只会适得其反。
319,2018-08-02T17:37:06,/news/100005667.html,商务部新闻发言人就美方拟提高对中国2000亿美元输美产品征税税率发表谈话,对于美方升级贸易战的威胁，中方已经做好充分准备，将不得不作出反制。同时，中方一贯主张通过对话解决分歧，但前提是必须平等相待和信守诺言。
320,2018-08-02T17:30:41,/news/100005663.html,市场监管总局启动产品质量“双随机”国家监督抽查,市场监管总局将按照国务院要求，坚持问题导向，紧盯关键环节，不断推进产品质量监管方式改革和创新，在产品质量国家监督抽查中全面推行“双随机一公开”模式。
321,2018-08-02T17:26:11,/news/100005660.html,机构今日买入这5股，卖出西藏天路2516万元,当天机构净买入前三的股票分别是北新路桥、康泰生物、美锦能源，净买入金额分别为3854万元、2011万元、917万元。
322,2018-08-02T17:12:24,/news/100005653.html,中央政治局会议释放的金融信号：维护金融市场稳定 助力经济稳健发展,中共中央政治局日前召开会议，分析研究当前经济形势，部署下半年经济工作。在保持经济平稳健康发展方面，会议强调要做好“六个稳”，其中之一便是稳金融。
323,2018-08-02T15:13:05,/news/100005631.html,浙江打造民航强省，萧山机场要进全球40强,去年杭州机场旅客吞吐量距离全球第40名的迈阿密机场（4407万人次）仍有850万人次的差距。这也意味着未来5年仍需要保持较快的增速，才有望进入到全球40强的行列。
324,2018-08-02T16:37:16,/news/100005624.html,新华社：美欧贸易协议内容空洞未解决汽车关税威胁,分析人士认为，欧盟从美国进口大豆的大幅增长与美欧贸易协议关系不大，是“市场力量”驱动，而非政府指令导致。而美欧贸易协议内容空洞，并未有效解决汽车关税威胁问题。
325,2018-08-02T16:32:25,/news/100005620.html,严查低俗内容！文旅部执法检查“哔哩哔哩”等27家网站,文化和旅游部要求11家主要网络动漫经营单位加强内容自审，开展自查清理，下线违规网络动漫产品，目前已下线涉嫌违规动漫视频977条、漫画167部。
326,2018-08-02T16:07:45,/news/100005616.html,承认现行政策失败，马杜罗再推五大经济恢复与增长措施,委内瑞拉总统马杜罗罕见承认，政府执行的策略是一个失败，将推行经济改革政策。
327,2018-08-02T16:27:54,/news/100005614.html,ST长生：长春长生9处房产和61台车辆被查封,长春长生9处房产和61台车辆被查封。此外，长春市环保局发现长春长生在线监测数据和实际监测数据均超过国家规定的水污染物排放标准，责令长春长生立即改正环境违法行为。
328,2018-08-02T16:08:48,/news/100005613.html,获吉祥航空投资后，东航与日本航空跨联盟深入合作 ,如今各个航司在争取利益最大化的选择上，并不会局限在联盟内，预计未来大型航司之间突破联盟的深入合作也会越来越多。
329,2018-08-02T14:38:42,/news/100005606.html,发改委：养老、家政服务将成下一步消费升级重点,进一步放宽服务消费领域的市场准入，持续引导社会力量进入旅游、文化、体育、健康、养老服务、教育培训、家政这些居民需求旺盛的服务消费重点领域。
330,2018-08-02T14:30:48,/news/100005566.html,投资山林地 集体林地“三权分置”探路,在江西省，今年全面完善了省、市、县、乡、村五级林地流转管理服务体系，加快林地流转，盘活“绿色银行”，让林农在“绿色银行”里存小钱赚大钱。
331,2018-08-02T15:19:11,/news/100005562.html,区域振兴概念午后逆势走强，沪深股指跌幅收窄,周四沪深两市股指低开低走，军工板块全线回调进一步打压市场，两市主要股指均一度跌逾3%，创业板指盘中失守1500点整数关口。午后，随着基建板块震荡回升，沪深主要股指跌幅收窄，但整体依然表现弱势。
332,2018-08-02T14:25:31,/news/100005556.html,音响公司Sonos即将登陆纳斯达克，能否打破硬件商的魔咒？,按这一发行价来计算，Sonos的估值也将减少至15亿美元，这比今年4月市场预测的估值要减少一半。
